Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,URL,Ram,brand,Color
"MOTOROLA g54 5G (Mint Green, 256 GB)","21,999","15,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/o/b/-original-imaghx9qkugtbfrn.jpeg?q=70,https://www.flipkart.com/motorola-g54-5g-mint-green-256-gb/p/itm9f608c1154160?pid=MOBGQFX8XGUATGRT&lid=LSTMOBGQFX8XGUATGRTPMN68O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=475d3947-cef7-476f-be3d-e3f5add91b9f.MOBGQFX8XGUATGRT.SEARCH&ppt=None&ppn=None&ssid=cw5ropyy8w0000001699282619004&qH=eb4af0bf07c16429, 256 GB,MOTOROLA,Green
"MOTOROLA g54 5G (Pearl Blue, 256 GB)","21,999","15,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/6/2/g54-5g-payw0005in-motorola-original-imagt3mekfgqkyk8.jpeg?q=70,https://www.flipkart.com/motorola-g54-5g-pearl-blue-256-gb/p/itmb97dc7f2e0a90?pid=MOBGQFX8EGYZCSGY&lid=LSTMOBGQFX8EGYZCSGYIK07IB&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=475d3947-cef7-476f-be3d-e3f5add91b9f.MOBGQFX8EGYZCSGY.SEARCH&ppt=None&ppn=None&ssid=cw5ropyy8w0000001699282619004&qH=eb4af0bf07c16429, 256 GB,MOTOROLA,Blue
"POCO X5 5G (Wildcat Blue, 128 GB)","20,999","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,https://www.flipkart.com/poco-x5-5g-wildcat-blue-128-gb/p/itm6a8049291a98f?pid=MOBGNBFBPH6Q5ZN4&lid=LSTMOBGNBFBPH6Q5ZN4WSEDVR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_T_3iA1QCUdwSo1C8oB6YQvOXwPgqV6-4i5_A2gWzOlIUe0sLrFuAev3XGnz5qfdyEMx9EvQqT7el8sKEP3JhJQ%3D%3D&ppt=None&ppn=None&ssid=cw5ropyy8w0000001699282619004&qH=eb4af0bf07c16429, 128 GB,POCO,Blue
"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)","9,999","5,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/s/x/-original-imagzjhwaaewgj8r.jpeg?q=70,https://www.flipkart.com/poco-c51-locked-airtel-prepaid-power-black-64-gb/p/itmf84c207e77bd0?pid=MOBGQTDPRFVZQYWB&lid=LSTMOBGQTDPRFVZQYWB3MAZ2P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGQTDPRFVZQYWB.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 64 GB,POCO,Black
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","18,490","12,490","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGNBFNE6KGXCCR.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Black
"POCO C51 (Power Black, 64 GB)","9,999","5,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.56 cm (6.52 inch) HD+ Display8MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/h/e/-original-imagzjhwmsamexfk.jpeg?q=70,https://www.flipkart.com/poco-c51-power-black-64-gb/p/itm62bcd2634619e?pid=MOBGZCQFWM5HZHXX&lid=LSTMOBGZCQFWM5HZHXXFBMU7Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGZCQFWM5HZHXX.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 64 GB,POCO,Black
"REDMI Note 12 Pro 5G (Glacier Blue, 256 GB)","31,999","22,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/b/-original-imagt4td4q9u7kxx.jpeg?q=70,https://www.flipkart.com/redmi-note-12-pro-5g-glacier-blue-256-gb/p/itm62978004cf8a8?pid=MOBGH2UVHWEZKFX2&lid=LSTMOBGH2UVHWEZKFX2Y1VWDD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGH2UVHWEZKFX2.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 256 GB,REDMI,Blue
"MOTOROLA Edge 40 (Nebula Green, 256 GB)","34,999","26,999",8 GB RAM | 256 GB ROM16.51 cm (6.5 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera4400 mAh BatteryDimensity 8020 ProcessorVegan Leather1 Year Handset and 6 Months Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/k/-original-imagtyxcgmgvtm7y.jpeg?q=70,https://www.flipkart.com/motorola-edge-40-nebula-green-256-gb/p/itmaa0bf9c327a2b?pid=MOBGKHNBTVZZU8PH&lid=LSTMOBGKHNBTVZZU8PHORDDSI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGKHNBTVZZU8PH.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 256 GB,MOTOROLA,Green
"OPPO Reno10 5G (Ice Blue, 256 GB)","38,999","32,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display64MP + 32MP + 8MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/t/a/c51-mzb0e6din-poco-original-imagzdzzraqzsrzc.jpeg?q=70,https://www.flipkart.com/oppo-reno10-5g-ice-blue-256-gb/p/itm8f29359478c6e?pid=MOBGQP3UUYGFGYKD&lid=LSTMOBGQP3UUYGFGYKDKTLXX3&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGQP3UUYGFGYKD.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 256 GB,OPPO,Blue
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","18,490","12,490","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/6/2/g54-5g-payw0005in-motorola-original-imagt3mekfgqkyk8.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmdc1c60aa887ff?pid=MOBGNBFNNZER2WZW&lid=LSTMOBGNBFNNZER2WZWDG8CJ0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGNBFNNZER2WZW.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Purple
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","18,490","12,490","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1330, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/p/itm032d1a69999cc?pid=MOBGNBFNDPGNJ7HY&lid=LSTMOBGNBFNDPGNJ7HYRCCFUH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGNBFNDPGNJ7HY.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Green
"MOTOROLA g54 5G (Mint Green, 128 GB)","17,999","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/m/o/edge-40-pay40030in-motorola-original-imagpqzchzhg6fex.jpeg?q=70,https://www.flipkart.com/motorola-g54-5g-mint-green-128-gb/p/itmfc12683043bbc?pid=MOBGQFX8Z3ZCDZZ7&lid=LSTMOBGQFX8Z3ZCDZZ7IWKPTX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=7113b7cc-9452-4241-8c2c-1e3d68942bbc.MOBGQFX8Z3ZCDZZ7.SEARCH&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,Green
"POCO X5 Pro 5G (Yellow, 128 GB)","25,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,https://www.flipkart.com/poco-x5-pro-5g-yellow-128-gb/p/itm1b74c5f2f4391?pid=MOBGMDKQHEMYJYWC&lid=LSTMOBGMDKQHEMYJYWC5GUSD6&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=en_XSX7bE5UEWzCtd44sjBgiF5Hl8DIHv2DgiZSiAtNvOhLpoSUaDtHNhS1G4XzOW8JkCCj_MqHc3_rA884J4OUWQ%3D%3D&ppt=None&ppn=None&ssid=swhvdt7ym80000001699282619891&qH=eb4af0bf07c16429, 128 GB,POCO,Yellow
"POCO C55 (Power Black, 128 GB)","13,999","7,799",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/u/w/-original-imagtcrvzrqnnxpc.jpeg?q=70,https://www.flipkart.com/poco-c55-power-black-128-gb/p/itm52dfc91751293?pid=MOBGMXSWPMRNGVGW&lid=LSTMOBGMXSWPMRNGVGWJIL18S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGMXSWPMRNGVGW.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 128 GB,POCO,Black
"realme C53 (Champion Black, 128 GB)","11,999","9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGQY9378PDVDDC&lid=LSTMOBGQY9378PDVDDC216OJI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGQY9378PDVDDC.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 128 GB,realme,Black
"realme C53 (Champion Gold, 128 GB)","11,999","9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD Display108MP + 2MP | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/2/x/-original-imagtyxg7mdjhfqm.jpeg?q=70,https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGQY93QMZFZJVN&lid=LSTMOBGQY93QMZFZJVNMUBTHX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGQY93QMZFZJVN.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 128 GB,realme,Gold
"POCO M6 Pro 5G (Forest Green, 128 GB)","15,999","10,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/n/j/-original-imagt5ugyaxgqugq.jpeg?q=70,https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 128 GB,POCO,Green
"MOTOROLA g84 5G (Marshmallow Blue, 256 GB)","22,999","18,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/y/g/-original-imagnfzybft7wzmp.jpeg?q=70,https://www.flipkart.com/motorola-g84-5g-marshmallow-blue-256-gb/p/itm7807a599d2202?pid=MOBGQFX6CNRYHFGF&lid=LSTMOBGQFX6CNRYHFGFLFOXPA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGQFX6CNRYHFGF.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 256 GB,MOTOROLA,Blue
"POCO M6 Pro 5G (Power Black, 128 GB)","15,999","10,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatterySnapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70,https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 128 GB,POCO,Black
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","21,999","21,655",8 GB RAM | 256 GB ROM17.07 cm (6.72 inch) Display108MP Rear Camera5000 mAh BatteryDomestic Warranty of 12 months on phone & 6 months on accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ45PS4AQ7BA&lid=LSTMOBGZJ45PS4AQ7BASHPAA2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGZJ45PS4AQ7BA.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 256 GB,OnePlus,Gray
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB)","21,999","21,888",8 GB RAM | 256 GB ROM17.07 cm (6.72 inch) Display108MP Rear Camera5000 mAh BatteryDomestic Warranty of 12 months on phone & 6 months on accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/d/-original-imags487gaqqhcea.jpeg?q=70,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ3ZFQ8AKKRS&lid=LSTMOBGZJ3ZFQ8AKKRSLJAN9E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGZJ3ZFQ8AKKRS.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 256 GB,OnePlus,Lime
"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)","11,499","6,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD Display13MP + 2MP | 5MP Front Camera5000 mAh Lithium-Ion BatteryMediatek Helio P35 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/u/w/-original-imagtcrvzrqnnxpc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f04-jade-purple-64-gb/p/itm0934dc56a1df7?pid=MOBGKY2VTP3XETBR&lid=LSTMOBGKY2VTP3XETBRJKXEIM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_70&otracker=search&otracker1=search&fm=organic&iid=4aa177f7-fefa-4eae-8056-30c9e63ee904.MOBGKY2VTP3XETBR.SEARCH&ppt=None&ppn=None&ssid=43fzyiyh800000001699282620718&qH=eb4af0bf07c16429, 64 GB,SAMSUNG,Purple
"MOTOROLA Edge 40 Neo (Black Beauty, 128 GB)","27,999","22,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/motorola-edge-40-neo-black-beauty-128-gb/p/itm01cc46d96a79f?pid=MOBGQFX6JGTWFSGD&lid=LSTMOBGQFX6JGTWFSGDB2AE0L&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGQFX6JGTWFSGD.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,Beauty
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","19,999","19,553",8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display108MP Rear Camera5000 mAh BatteryDomestic Warranty of 12 months on phone & 6 months on accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZCJCFAI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 128 GB,OnePlus,Lime
"Infinix SMART 7 (Night Black, 128 GB)","10,999","6,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display13MP + AI Lens | 5MP Front Camera6000 mAh BatteryUnisoc Spreadtrum SC9863A1 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/n/k/-original-imagtyxb86ddjhzh.jpeg?q=70,https://www.flipkart.com/infinix-smart-7-night-black-128-gb/p/itm7b72b66485a59?pid=MOBGRH6YCHF2XEFB&lid=LSTMOBGRH6YCHF2XEFBXFULMV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGRH6YCHF2XEFB.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 128 GB,Infinix,Black
"Infinix SMART 7 (Azure Blue, 128 GB)","10,999","6,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display13MP + AI Lens | 5MP Front Camera6000 mAh BatteryUnisoc Spreadtrum SC9863A1 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/s/8/-original-imagmkjf9wqjurgf.jpeg?q=70,https://www.flipkart.com/infinix-smart-7-azure-blue-128-gb/p/itm7b72b66485a59?pid=MOBGRH6Y386CENMX&lid=LSTMOBGRH6Y386CENMXT973RF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGRH6Y386CENMX.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 128 GB,Infinix,Blue
"Infinix SMART 7 (Emerald Green, 128 GB)","10,999","6,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display13MP + AI Lens | 5MP Front Camera6000 mAh BatteryUnisoc Spreadtrum SC9863A1 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/7/2/y/g84-5g-paym0017in-motorola-original-imagsyd2hzd63rr7.jpeg?q=70,https://www.flipkart.com/infinix-smart-7-emerald-green-128-gb/p/itm7b72b66485a59?pid=MOBGRH6YM3KZXNWF&lid=LSTMOBGRH6YM3KZXNWFSJXTYT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGRH6YM3KZXNWF.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 128 GB,Infinix,Green
"Infinix SMART 7 (Night Black, 64 GB)","9,999","6,799",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.76 cm (6.6 inch) HD+ Display13MP + AI Lens | 5MP Front Camera6000 mAh BatteryUnisoc Spreadtrum SC9863A1 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/h/q/m6-pro-5g-mzb0eprin-poco-original-imags3e7vewsafst.jpeg?q=70,https://www.flipkart.com/infinix-smart-7-night-black-64-gb/p/itm7b72b66485a59?pid=MOBGMTW2T7W2UPB9&lid=LSTMOBGMTW2T7W2UPB99HTRS1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=3e1c82ed-4ebe-47c5-8c1f-9cb2c80b3073.MOBGMTW2T7W2UPB9.SEARCH&ppt=None&ppn=None&ssid=7baeti1h5s0000001699282621608&qH=eb4af0bf07c16429, 64 GB,Infinix,Black
